"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2022-12-31","000140.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2497554821440,1434317829060,1063236992380,4230176000,206320499740,352991975120,559312474860,313209484010,872521958870,2306839787930,-30027785380,8587263410,38615048780,152066575720,312062302652,159995726932,30575522198,190571249130,-69190570990,121380678140,34564419300,86816258840,0,0,87001703820,0,87001703820,1250,1250,69534554,69601363
"2022-12-31","000145.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2497554821440,1434317829060,1063236992380,4230176000,206320499740,352991975120,559312474860,313209484010,872521958870,2306839787930,-30027785380,8587263410,38615048780,152066575720,312062302652,159995726932,30575522198,190571249130,-69190570990,121380678140,34564419300,86816258840,0,0,87001703820,0,87001703820,1250,1250,69534554,69601363
"2022-12-31","000150.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",16995760103010,14157713085770,2838047017240,223099000000,183456291000,320087000000,503543291000,985376000000,1712018291000,15869731376770,,33083000000,364849000000,611217000000,1122854075290,,,504652075290,-790556000000,-285903924710,211331877830,,,,-497235802540,,,-29326.47,-29326.47,16955189,16955189
"2022-12-31","000150.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",984652750,918814979,65837771,0,51003819,26836228,77840048,94753622,172593670,1091408650,-289119773,379161,289498934,73574383,80491693,-129498157.37,136415467,6917310,-425914400.96,-418997090.96,30685105,-449682196.76,0,0,-449682196.76,0,-449682196.76,-0.51,-0.51,877774172,877774172
"2022-12-31","000151.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",4222018008,3962004753,260013255,21563601,47605387,64069246,111674633,122022498,255260733,4217265486,-17217578.76,19991439,35198477,31971997,-449279641,-483262175.38,137376614,61182849,-172575091,-518460652.44,-49292513.43,-469151014,0,0,-469168139.01,0.1499999761581421,-332334467.15,-1.39,-1.39,337370728,337370728
"2022-12-31","000153.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",4004020381,2873748884,1130271497,65466089,34274008,680471991,714746000,117669652,897881742,3771630626,-30379145.7,5357860,32865467,133182577,371212888,238030311,-35932482,202097829,194661,202292490,51351806,150940683,818.4099999968894,-817.4099999968894,154426589,0,154426589,0.49,0.49,317162845,317162845
"2022-12-31","000155.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",16995760103010,14157713085770,2838047017240,223099000000,183456291000,320087000000,503543291000,985376000000,1712018291000,15869731376770,,33083000000,364849000000,611217000000,1122854075290,,,504652075290,-790556000000,-285903924710,211331877830,,,,-497235802540,,,-29326.47,-29326.47,16955189,16955189
"2022-12-31","000155.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3801422659,1736677365,2064745294,24098175,73647949,5019815,78667765,209529406,312295347,2048972712,-302918511.77,45328058,345054946,540455445,2309244407,1774971078,-363356553,1411614525,18301606,1429916131,145644265,1284271868,0,-3,1284271865,0,709780122,0.87,0.87,1475926818,1475926818
"2022-12-31","000156.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",9386052597,6455454075,2930598522,506005199,242083298,919243645,1161326944,538086367,2205418511,8660872587,107578502,157718622,33851982,1609467799,2477378742,867910943,-68083569,799827374,6862035,806689409,-528539.07,807217948,0,0,792596499,0,792596499,0.43,0.43,1852932442,1852932442
"2022-12-31","000157.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",16995760103010,14157713085770,2838047017240,223099000000,183456291000,320087000000,503543291000,985376000000,1712018291000,15869731376770,,33083000000,364849000000,611217000000,1122854075290,,,504652075290,-790556000000,-285903924710,211331877830,,,,-497235802540,,,-29326.47,-29326.47,16955189,16955189
"2022-12-31","000157.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",41631497729,32543063378,9088434351,2507477462,614236435,2635383786,3249620222,465906879,6223004564,38766067942,16849905,988472584,936568831,850222790,4162565886,3312343096,1207846214,4520189310,-2179468894,2470660463,86022398,2384638065,-129940047,129940046,2306047166,0,2306047166,0.27,0.27,8540915433,8540915433
"2022-12-31","000158.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",9663472133,8748170606,915301527,270133165,85047475,256304184,341351659,-219005021.64000005,392479803,9140650410,-207237018.01,18610849,234401045,323013073,340073070,17059997,-235756625,479606672,-24579945.090000004,-243276573.09,-10761735.69,-232488049.28,10481633,-10481629,-232514837.4,4.030000001192093,-207759208.03,-0.15,-0.15,1598616721,1598616721
"2022-12-31","000159.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1611414197,1457478269,153935928,27081223,19359454,16657304,36016759,61050530,124148513,1581626783,-19442803.8,4588113,23178169,42964406,349639960,383849006,-21512566,362336440,-1665599,360670837,46244460,314244941,-5,-1,297883091,0,297883091,0.62,0.62,480685993,480685993
"2022-12-31","000166.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",19856835795,3611606000,16245229795,0.0985077655155031,10140599839,0,10140599839,5905513998,16046113837,16046113837,92300521,9842835412,9750534890,21023140765,-0.5800000429153442,-710651173.58,3836063513,12450018201,-75449596,3049962744,-89584563.82,3139547314,-745442820,745442813,2789067875,0,2789067875,0.11,0.11,25039945000,25039945000
"2022-12-31","000180.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",227519697620,207690355050,19829342570,0,1835010000,12851884000,14686894000,16629586000,31316480000,239006835050,-3262914410,30914000,3293828000,7844580000,-1764928270,-9609508530,2819797920,-7224525530,-6113625925,-12903336530,231022280,-13134358819,0,-1,-13134358810,0,-13199650560,-204.92,-204.92,64094085,64094085
"2022-12-31","0002.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",100662000000,92485000000,8177000000,0,0,0,255000000,255000000,15820000000,92485000000,-1697000000,243000000,2361000000,8904000000,12183000000,3279000000,-2307000000,8177000000,618000000,-870000000,103000000,1487000000,0,0,1063000000,0,924000000,0.37,0.37,2526451000,2526451000
"2023-06-30","0002.KL","MYR","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",242199000,62504000,179695000,0,0,31233000,31233000,0,118895000,181399000,2500000,2695000,195000,14619000,80890000,66271000,319000,66590000,-514001,66076000,842000,65234000,0,0,65234000,0,65234000,0.44,0.44,148002000,148039000
"2022-12-31","000210.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",5170810757430,4168452845250,1002357912180,59945000000,247640427000,293328000000,540968427000,193690000000,734658427000,4903111272250,-166583481020,18399000000,184247000000,363662000000,714998429865,351336429865,-66865540855,280713485110,-162776836940,110027817230,21355340070,142812531964,0,-44659897214,69708639320,0,69708639320,3082.43,3082.43,22614804,22614804
"2022-12-31","000215.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",5170810757430,4168452845250,1002357912180,59945000000,247640427000,293328000000,540968427000,193690000000,734658427000,4903111272250,-166583481020,18399000000,184247000000,363662000000,714998429865,351336429865,-66865540855,280713485110,-162776836940,110027817230,21355340070,142812531964,0,-44659897214,69708639320,0,69708639320,3082.43,3082.43,22614804,22614804
"2022-12-31","000220.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",138881056340,85567912700,53313143640,8620374000,4956909000,15036605000,19993514000,25291369000,53905257000,139473169700,-2017520660,561665000,2580742000,5027378000,3402673464,-1229634630,637521010,691747370,-3218260510,-3810376630,615016290,-4425392920,-395067803,395070303,-4425392920,-284885390,-5987680910,-266.9,-266.9,16580703,16580703
"2022-12-31","000225.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",138881056340,85567912700,53313143640,8620374000,4956909000,15036605000,19993514000,25291369000,53905257000,139473169700,-2017520660,561665000,2580742000,5027378000,3402673464,-1229634630,637521010,691747370,-3218260510,-3810376630,615016290,-4425392920,-395067803,395070303,-4425392920,-284885390,-5987680910,-266.9,-266.9,16580703,16580703
"2022-12-31","000227.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",138881056340,85567912700,53313143640,8620374000,4956909000,15036605000,19993514000,25291369000,53905257000,139473169700,-2017520660,561665000,2580742000,5027378000,3402673464,-1229634630,637521010,691747370,-3218260510,-3810376630,615016290,-4425392920,-395067803,395070303,-4425392920,-284885390,-5987680910,-266.9,-266.9,16580703,16580703
"2022-12-31","000230.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",675539717330,436410100850,239129616480,119439361000,15005156000,91005969000,106011125000,111942296000,337392782000,773802882850,-15539673820,1685707000,17225381000,39430724000,-116293799247,-155725058720,57314075580,-98263165520,-74539457340,-172950439720,21553063980,-194503503700,535475,-535479,-194503503700,-4,-102352671650,-17224.76,-17224.76,11292090,11292090
"2022-12-31","000240.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1095895770440,753658210800,342237559640,6320587000,8101433000,36940253000,45041686000,45426391000,96788664000,850446874800,1508080060,5539370000,4031291000,31745054000,283051709316,251306655316,2551632504,245248895820,-6582923510,247275364310,83415522440,163859841650,2168575850,210,166028417710,0,166028417710,1748.88,1748.88,94934050,94934050
"2022-12-31","000250.KQ","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",177335410013,89426822054,87908587959,5470977000,9919260000,35195017000,68737290460,-1131650000,75339917460,164766739514,-672681150,2120621000,2793303000,7650870650,19363697503,11712826853,511824637,12568670500,-3305127400,8919524090,87703626,8831820464,-4,-10,5837527760,0,5837527760,264.52,264.52,22068041,22068041
"2022-12-31","000250.KS","KRW","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",177335410010,87340758050,89994651960,5470977000,9919260000,35195017000,45114277000,454603000,77770000000,165110758050,-672682000,2120621000,2793303000,7650870640,23044604730,11712827090,511824400,12224651490,-3305127400,8919524090,87703620,5837527760,0,0,5837527760,0,5837527760,264.52,256.51,22068041,22757474
"2022-12-31","000270.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",86559029000000,68536010000000,18023019000000,1257221000000,205679000000,7414241000000,7619920000000,1912365000000,10789506000000,79325516000000,113459000000,346442000000,232983000000,2422599000000,9655927000000,7734976000000,-501856000000,7233120000000,268873000000,7501993000000,2093017000000,4978694000000,0,430282000000,5409429000000,0,5409429000000,13494,13494,400855542,400855542
"2022-12-31","0003.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",60953400000,46575300000,14378100000,0,0,0,5770700000,-81900000,5852600000,52427900000,-1570800000,204500000,1930400000,3525400000,12336200000,9959400000,-1433900000,8525500000,-341900000,7035000000,1777300000,5257700000,0,1066700000,5359400000,343600000,4904300000,0.28,0.26,18659870098,18659870098
"2022-12-31","000300.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",536676753000,470175043000,66501710000,2698125000,44296619000,13195621000,44296619000,-2700858000,44293886000,470175043000,1080849690,6846696000,54433046000,44296618000,-26479964273,-32711002870,30440499450,22205092000,-32292824852,-18358311000,5914895000,-40207444240,15921621250,-15422244705,-24273206000,0,-38142849060,-203.17,-203.17,119469571,119469571
"2022-12-31","000301.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",63822315669,58929661036,4892654633,502995207,149151886,216957095,366108982,1092248414,1961352603,60891013640,-1933702843.83,197576396,2076080964,2524813007,5240232709,2607874730,445771554,3053646284,-2521852518,446545817,-96151304.55,599592142,0,0,611000794,0,611000794,0.09,0.08,6090695235,6852032139
"2022-12-31","000320.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1037899570190,827162910240,210736659950,6011580000,13317356000,50843883000,64161239000,109697122000,179869941000,1007032851240,-4606539670,2058307000,6668437000,24252715000,73748418563,49495703563,-4646999213,44848704350,-2448426940,41994647350,8603840690,33869503000,-478696340,-10,33390806660,0,24968720390,3197.25,3197.25,10443586,10443586
"2022-12-31","000325.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1037899570190,827162910240,210736659950,6011580000,13317356000,50843883000,64161239000,109697122000,179869941000,1007032851240,-4606539670,2058307000,6668437000,24252715000,73748418563,49495703563,-4646999213,44848704350,-2448426940,41994647350,8603840690,33869503000,-478696340,-10,33390806660,0,24968720390,3197.25,3197.25,10443586,10443586
"2022-12-31","000333.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",345708706000,260595843000,85112863000,12618506000,11582664000,28716121000,40298785000,-330229000,52587062000,313182905000,3894572000,5837713000,1830915000,6507920000,36333156000,36786846000,-2023574000,34763272000,192659000,34955931000,5145700000,29810231000,0,0,29553507000,63556000,29489951000,4.34,4.32,6790926000,6819223000
"2022-12-31","000338.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",175157535625,144010596212,31146939413,7731181220,2735275093,10661211027,13396486120,5102205614,26229872955,170240469167,925058998,2359191391,1401308298,11147947779,18810972386,7663024607,-1828992063,7815867910,251174466,6085207005,402515654,5682691356,0,-6,4905013042,0,4905013042,0.57,0.57,8605286038,8605286038
"2022-12-31","000370.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",5742411316490,0,5742411316490,0,381550519960,88570873000,470121392960,-5829325940180,-5359204547220,5425621931840,-34538863380,570819061210,33225258850,71075672000,318469213969,247393541969,-310548562500,383206769270,339164719651,316789384960,97558419300,187263658350,3580,10,222191172590,0,222191172590,1616.85,1616.85,126525216,126525216
"2022-12-31","000390.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",646039531650,525919037950,120120493700,11231346473,11194721340,36735648280,47930369620,52335729670,100266099290,626185137240,-6028267570,581402160,6366264960,16856629807,33852012180,16995382373,2859011947,19854394320,-9182833400,10671560920,5173513500,5498047420,0,0,5601315150,0,5601315150,237.44,237.44,23590670,23590670
"2022-12-31","0004.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",18064000000,9221000000,8843000000,0.012677147918511957,1078000000,445000000,1523000000,717000000,2240000000,11461000000,-473000000,527000000,354000000,717000000,2550000000,580000000,6023000000,6603000000,-6377000000,226000000,1660000000,-1434000000,0,0,-1434000000,0,-1705000000,-0.47,-0.47,3056000000,3056000000
"2022-12-31","000400.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",2139111122070,0,2139111122070,0,91409978000,28277000000,119686978000,-2321319219380,-2201632241380,2184993335630,-231557597830,246408010940,21943094630,26733000000,126560046842,99827046840,1950596891330,-62521119310,-2182154489166,-84464213940,-21364533820,-99202435421,0,-180,-63099680120,-180,-99202435420,-204.13,-204.13,309110030,309110030
"2022-12-31","000400.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",14917449398,12077476349,2839973049,735312112,73945706,427670612,501616319,466691975,1703620406,13781096756,15540062,50128699,30639200,308782354,1461731222,1143247841,-52484258,1072193329,27593665,1085101481,115637828,995402138,0,0,785264078,0,785264078,0.75,0.75,1008327309,1008327309
"2022-12-31","000401.SZ","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",34543644146,27468104463,7075539683,112927884,1336031070,522764042,1858795112,2817013576,4788736573,32256841036,-675221176.94,75492392,744177427,3653440222,5967899926,2565942325,30093907,2596036232,-925515637,1821764897,414887562,1406877337,-151244305,151244301,1357689388,0,1357689388,0.51,0.51,2646568009,2683180610
